6.900000000000000000e+01,2.778684807256235900e-01,4.055782312925170219e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,2.778684807256235900e-01,4.055782312925170219e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,2.778684807256235900e-01,4.055782312925170219e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,4.171882086167800208e-01,5.448979591836734526e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,4.171882086167800208e-01,5.448979591836734526e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,4.171882086167800208e-01,5.448979591836734526e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,5.448979591836734526e-01,6.841950113378685305e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,5.448979591836734526e-01,6.841950113378685305e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,6.841950113378685305e-01,8.119274376417233707e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,6.841950113378685305e-01,8.119274376417233707e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,8.235374149659864251e-01,9.512471655328798015e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,8.235374149659864251e-01,9.512471655328798015e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,8.235374149659864251e-01,9.512471655328798015e-01,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,9.628571428571428559e-01,1.090566893424036232e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,9.628571428571428559e-01,1.090566893424036232e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,1.090566893424036232e+00,1.229886621315192663e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.090566893424036232e+00,1.229886621315192663e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,1.090566893424036232e+00,1.229886621315192663e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,1.229886621315192663e+00,1.357596371882086261e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.229886621315192663e+00,1.357596371882086261e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,1.229886621315192663e+00,1.357596371882086261e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,1.369206349206349316e+00,1.496916099773242692e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.369206349206349316e+00,1.496916099773242692e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,1.369206349206349316e+00,1.496916099773242692e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,1.508526077097505746e+00,1.624625850340136068e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.508526077097505746e+00,1.624625850340136068e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,1.508526077097505746e+00,1.624625850340136068e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.624625850340136068e+00,1.752335600907029445e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,1.624625850340136068e+00,1.752335600907029445e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.752335600907029445e+00,1.868435374149659767e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,1.752335600907029445e+00,1.868435374149659767e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,1.880045351473922821e+00,2.007755102040816197e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,1.880045351473922821e+00,2.007755102040816197e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,2.019365079365079474e+00,2.089024943310657800e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,2.019365079365079474e+00,2.089024943310657800e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,2.019365079365079474e+00,2.089024943310657800e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,2.089024943310657800e+00,2.228344671201814009e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,2.089024943310657800e+00,2.228344671201814009e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,2.089024943310657800e+00,2.228344671201814009e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,2.228344671201814009e+00,2.356054421768707385e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,2.228344671201814009e+00,2.356054421768707385e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,2.228344671201814009e+00,2.356054421768707385e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,2.367664399092970662e+00,2.495374149659864038e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,2.367664399092970662e+00,2.495374149659864038e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,2.506984126984126870e+00,2.623083900226757414e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,2.506984126984126870e+00,2.623083900226757414e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,2.506984126984126870e+00,2.623083900226757414e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,2.623083900226757414e+00,2.750793650793650791e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,2.623083900226757414e+00,2.855283446712018058e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,2.623083900226757414e+00,2.750793650793650791e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,2.750793650793650791e+00,2.855283446712018058e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,2.750793650793650791e+00,2.855283446712018058e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,2.750793650793650791e+00,2.855283446712018058e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,2.855283446712018058e+00,2.982993197278911435e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,2.855283446712018058e+00,2.982993197278911435e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,2.994603174603174711e+00,3.110702947845804811e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,2.994603174603174711e+00,3.110702947845804811e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,2.994603174603174711e+00,3.110702947845804811e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,3.110702947845804811e+00,3.250022675736961464e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,3.110702947845804811e+00,3.250022675736961464e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,3.250022675736961464e+00,3.354512471655328731e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,3.250022675736961464e+00,3.354512471655328731e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,3.250022675736961464e+00,3.354512471655328731e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,3.366122448979592008e+00,3.493832199546485384e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,3.366122448979592008e+00,3.493832199546485384e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,3.366122448979592008e+00,3.493832199546485384e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,3.366122448979592008e+00,3.609931972789115484e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,3.366122448979592008e+00,3.493832199546485384e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,3.505442176870748217e+00,3.609931972789115484e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,3.505442176870748217e+00,3.609931972789115484e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,3.505442176870748217e+00,3.609931972789115484e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,3.609931972789115484e+00,3.726031746031746028e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,3.609931972789115484e+00,3.726031746031746028e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,3.609931972789115484e+00,3.726031746031746028e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,3.609931972789115484e+00,3.726031746031746028e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,3.726031746031746028e+00,3.830521541950113296e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,3.726031746031746028e+00,3.830521541950113296e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,3.726031746031746028e+00,3.830521541950113296e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,3.726031746031746028e+00,3.830521541950113296e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,3.726031746031746028e+00,3.830521541950113296e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,3.830521541950113296e+00,3.888571428571428790e+00,-2.550000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
